"","Identifier","Source","Museum_number","Family","Genus","Species","English_name","Latitude","Longitude","Accuracy","Location","Date","Month","Year","Historic"
"1283",2049,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.595,31.369,2,"Nhlambeni","26-Apr-21",4,2021,""
"1284",2164,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.203,31.911,2,"Simunye, Apprentice hostel","15-Oct-21",10,2021,""
"1285",2187,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","01-Nov-21",11,2021,""
"1286",2188,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.198,31.815,2,"Ngomane, Cluster House 15-3","01-Nov-21",11,2021,""
"1287",2197,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","02-Nov-21",11,2021,""
"1288",2203,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","03-Nov-21",11,2021,""
"1289",2220,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.4958,31.4029,2,"Moneni","06-Nov-21",11,2021,""
"1290",2221,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.4975,31.2189,1,"Malendelas","06-Nov-21",11,2021,""
"1291",2222,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.198,31.815,2,"Ngomane Section 13 Yard","06-Nov-21",11,2021,""
"1292",2223,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.2108,31.9274,2,"Simunye","06-Nov-21",11,2021,""
"1293",2245,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.4975,31.2189,1,"Malendelas","08-Nov-21",11,2021,""
"1294",2258,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","17-Nov-21",11,2021,""
"1295",2259,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","17-Nov-21",11,2021,""
"1296",2260,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","17-Nov-21",11,2021,""
"1297",2264,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.198,31.815,2,"Ngomane Main Church","18-Nov-21",11,2021,""
"1298",2267,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.439,31.325,3,"Mbekelweni, near UNESWA Kwaluseni","19-Nov-21",11,2021,""
"1299",2278,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","23-Nov-21",11,2021,""
"1300",2280,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.683,31.684,2,"Siphofaneni","24-Nov-21",11,2021,""
"1301",2307,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.4418,31.9416,2,"Siteki, Lugongolweni","08-Dec-21",12,2021,""
"1302",2317,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.674,31.0645,2,"Mankayane","08-Dec-21",12,2021,""
"1303",2331,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.7833,31.9333,3,"Big Bend","13-Dec-21",12,2021,""
"1304",2346,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.198,31.815,2,"Ngomane, Agriculture Offices","20-Dec-21",12,2021,""
"1305",2352,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.198,31.815,2,"Ngomane Village House B1167","21-Dec-21",12,2021,""
"1306",2353,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.0369,31.814,2,"Mhlume Village, House 4","22-Dec-21",12,2021,""
"1307",2382,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.214,31.919,2,"Lusoti Village House B1283","01-Jan-22",1,2022,""
"1308",2383,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.0369,31.814,2,"Mhlume Village","01-Jan-22",1,2022,""
"1309",2385,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.214,31.919,2,"Lusoti Village House E5033","03-Jan-22",1,2022,""
"1310",2394,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.7833,31.9333,3,"Big Bend","06-Jan-22",1,2022,""
"1311",2402,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.203,31.911,2,"Simunye, Apprentice hostel","10-Jan-22",1,2022,""
"1312",2459,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.4418,31.9416,2,"Siteki","03-Feb-22",2,2022,""
"1313",2464,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.214,31.919,2,"Lusoti Village House A0710","07-Feb-22",2,2022,""
"1314",2470,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.853,31.767,2,"St. Phillips","08-Feb-22",2,2022,""
"1315",2471,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.203,31.911,2,"Simunye, Apprentice hostel","08-Feb-22",2,2022,""
"1316",2477,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.2858,31.1359,2,"Ematjeni","09-Feb-22",2,2022,""
"1317",2512,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-27.0029,31.6533,2,"Maloma","20-Feb-22",2,2022,""
"1318",2517,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26,31.757,2,"Tshaneni","28-Feb-22",2,2022,""
"1319",2542,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.852,31.968,1,"Big Bend Distillery","25-Mar-22",3,2022,""
"1320",2580,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.0369,31.814,2,"Mhlume","18-Apr-22",4,2022,""
"1321",2581,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.135,32.006,1,"Mbuluzi GR,SRC","21-Apr-22",4,2022,""
"1322",2585,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.8438,31.8934,2,"Big Bend, Crooks Plantation","24-Apr-22",4,2022,""
"1323",2586,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.683,31.684,2,"Siphofaneni","24-Apr-22",4,2022,""
"1324",2598,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.468,31.961,1,"Siteki, Good Shepherd Hospital, staff quarters","01-May-22",5,2022,""
"1325",2600,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.525,31.367,2,"Ngwane Park","03-May-22",5,2022,""
"1326",2650,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.6208,31.7544,2,"Mkhaya GR","07-Jul-22",7,2022,""
"1327",2655,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.452,31.948,2,"Siteki, near Crucifix","19-Jul-22",7,2022,""
"1328",2688,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.8779,31.5969,2,"Sithobela","05-Oct-22",10,2022,""
"1329",2704,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.0369,31.814,2,"Mhlume","13-Oct-22",10,2022,""
"1330",2708,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.1885,31.5691,2,"Croydon, KaKelly","15-Oct-22",10,2022,""
"1331",2713,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.7965,31.4825,3,"KaPhunga","17-Oct-22",10,2022,""
"1332",2714,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.3212,31.477,2,"Luve","17-Oct-22",10,2022,""
"1333",2715,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.165,31.584,2,"Dvokolwako","17-Oct-22",10,2022,""
"1334",2724,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.15,32,2,"Mbuluzi","22-Oct-22",10,2022,""
"1335",2752,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-27.0029,31.6533,2,"Maloma","06-Nov-22",11,2022,""
"1336",2759,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.416,31.5836,3,"Mafutseni, KaNkonjwa / Mahhoshe","08-Nov-22",11,2022,""
"1337",2764,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-27.0029,31.6533,2,"Maloma Catholic Primary","09-Nov-22",11,2022,""
"1338",2765,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.5042,31.3838,1,"Manzini, Asante Guest House","09-Nov-22",11,2022,""
"1339",2780,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-27.1313,31.9528,1,"Nsubane Primary School","14-Nov-22",11,2022,""
"1340",2796,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.1885,31.5691,2,"Croydon, KaKelly","17-Nov-22",11,2022,""
"1341",2806,"EAF","","Elapidae","Dendroaspis","polylepis","Black Mamba",-26.498,31.378,2,"Manzini CBD","19-Nov-22",11,2022,""
